person_age,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,Doctorate,39293.0,0,RENT,7500.0,VENTURE,0.19,3.0,625,Yes,0
24.0,Associate,156984.0,3,MORTGAGE,6000.0,MEDICAL,0.04,3.0,647,Yes,0
31.0,HighSchool,45253.0,10,RENT,5000.0,EDUCATION,0.11,11.0,594,Yes,0
37.0,Master,166358.0,13,MORTGAGE,4000.0,EDUCATION,0.02,12.0,614,Yes,0
29.0,Associate,49256.0,8,MORTGAGE,4000.0,DEBTCONSOLIDATION,0.08,6.0,620,No,0
24.0,Bachelor,48922.0,1,RENT,3600.0,MEDICAL,0.07,4.0,586,No,0
26.0,Bachelor,46925.0,4,RENT,3200.0,PERSONAL,0.07,2.0,680,Yes,0
30.0,Bachelor,241566.0,6,MORTGAGE,15000.0,PERSONAL,0.06,9.0,650,No,0
30.0,HighSchool,25625.0,10,RENT,5000.0,DEBTCONSOLIDATION,0.2,5.0,667,Yes,0
27.0,HighSchool,78839.0,2,RENT,8000.0,EDUCATION,0.1,6.0,559,Yes,0
23.0,Associate,75266.0,0,OWN,5575.0,VENTURE,0.07,3.0,603,No,0
31.0,Master,66703.0,10,RENT,5000.0,PERSONAL,0.07,10.0,678,Yes,0
23.0,HighSchool,14224.0,0,RENT,1200.0,EDUCATION,0.08,3.0,661,Yes,0
23.0,Master,105716.0,0,MORTGAGE,1735.0,EDUCATION,0.02,4.0,575,No,0
31.0,Associate,82517.0,8,RENT,10000.0,PERSONAL,0.12,7.0,586,Yes,0
35.0,Associate,67207.0,13,MORTGAGE,7000.0,EDUCATION,0.1,11.0,705,Yes,0
27.0,Master,93378.0,5,MORTGAGE,23737.0,EDUCATION,0.25,10.0,683,Yes,0
28.0,HighSchool,75472.0,6,RENT,7200.0,PERSONAL,0.1,9.0,611,Yes,0
36.0,Associate,75568.0,12,RENT,11200.0,HOMEIMPROVEMENT,0.15,16.0,669,Yes,0
29.0,Master,68602.0,9,MORTGAGE,13000.0,VENTURE,0.19,5.0,672,Yes,0
25.0,Bachelor,102833.0,3,RENT,9600.0,EDUCATION,0.09,4.0,673,No,0
30.0,Bachelor,31109.0,6,RENT,5475.0,PERSONAL,0.18,6.0,574,No,0
32.0,Bachelor,180960.0,14,MORTGAGE,12000.0,VENTURE,0.07,9.0,633,Yes,0
23.0,Associate,52233.0,0,MORTGAGE,9564.0,DEBTCONSOLIDATION,0.18,3.0,542,Yes,0
31.0,Master,74336.0,5,RENT,7321.0,EDUCATION,0.1,9.0,583,Yes,0
30.0,Bachelor,109839.0,6,MORTGAGE,9500.0,MEDICAL,0.09,6.0,572,Yes,0
25.0,Bachelor,51044.0,1,RENT,10000.0,EDUCATION,0.2,2.0,546,Yes,0
37.0,HighSchool,84812.0,10,MORTGAGE,25000.0,MEDICAL,0.29,12.0,662,No,0
34.0,Master,57351.0,15,OWN,14000.0,VENTURE,0.24,9.0,734,Yes,0
22.0,Associate,34079.0,0,OWN,9600.0,EDUCATION,0.28,3.0,661,No,0
22.0,Master,41561.0,3,RENT,6000.0,PERSONAL,0.14,4.0,631,Yes,0
30.0,HighSchool,22922.0,12,RENT,2400.0,EDUCATION,0.1,10.0,630,No,0
33.0,HighSchool,74374.0,10,RENT,6000.0,HOMEIMPROVEMENT,0.08,9.0,535,No,0
27.0,Associate,50342.0,8,MORTGAGE,6000.0,EDUCATION,0.12,10.0,628,Yes,0
28.0,Associate,104165.0,6,RENT,8000.0,MEDICAL,0.08,10.0,563,No,0
26.0,HighSchool,76783.0,4,RENT,12177.0,MEDICAL,0.16,8.0,578,Yes,0
23.0,Associate,102998.0,3,MORTGAGE,15000.0,VENTURE,0.15,2.0,640,No,0
32.0,Associate,54791.0,9,MORTGAGE,4000.0,EDUCATION,0.07,5.0,548,Yes,0
34.0,Bachelor,60947.0,10,RENT,4000.0,DEBTCONSOLIDATION,0.07,6.0,689,No,0
26.0,Master,48848.0,2,MORTGAGE,6000.0,HOMEIMPROVEMENT,0.12,2.0,591,Yes,0
29.0,Bachelor,60940.0,5,MORTGAGE,3575.0,HOMEIMPROVEMENT,0.06,6.0,676,Yes,0
24.0,HighSchool,99465.0,1,MORTGAGE,7197.0,EDUCATION,0.07,4.0,614,No,0
24.0,Associate,70788.0,0,MORTGAGE,15700.0,DEBTCONSOLIDATION,0.22,3.0,632,Yes,0
24.0,Bachelor,74663.0,4,RENT,12250.0,VENTURE,0.16,4.0,675,No,0
24.0,Associate,132982.0,0,MORTGAGE,15000.0,VENTURE,0.11,4.0,562,Yes,0
25.0,Associate,75937.0,1,RENT,7250.0,MEDICAL,0.1,4.0,521,No,0
32.0,Master,163262.0,9,MORTGAGE,15000.0,EDUCATION,0.09,10.0,660,Yes,0
30.0,Associate,58571.0,9,RENT,10000.0,EDUCATION,0.17,9.0,671,No,0
26.0,HighSchool,81256.0,3,OWN,20000.0,PERSONAL,0.25,4.0,559,Yes,0
23.0,HighSchool,78869.0,2,MORTGAGE,7500.0,EDUCATION,0.1,3.0,652,Yes,0
27.0,Associate,45807.0,3,OWN,5000.0,MEDICAL,0.11,6.0,619,No,0
33.0,Master,37281.0,11,MORTGAGE,5000.0,MEDICAL,0.13,9.0,677,Yes,0
27.0,HighSchool,88589.0,6,MORTGAGE,7000.0,HOMEIMPROVEMENT,0.08,10.0,639,No,0
24.0,HighSchool,78892.0,4,MORTGAGE,7000.0,DEBTCONSOLIDATION,0.09,3.0,645,No,0
27.0,Associate,75041.0,4,RENT,3000.0,HOMEIMPROVEMENT,0.04,9.0,670,Yes,0
27.0,Associate,39260.0,5,RENT,8500.0,MEDICAL,0.22,6.0,645,Yes,0
23.0,HighSchool,64591.0,0,MORTGAGE,1000.0,VENTURE,0.02,5.0,648,Yes,0
23.0,HighSchool,64066.0,0,MORTGAGE,4000.0,VENTURE,0.06,4.0,638,Yes,0
26.0,HighSchool,36991.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,0.41,2.0,633,No,0
26.0,Doctorate,165429.0,5,MORTGAGE,3500.0,EDUCATION,0.02,2.0,642,Yes,0
40.0,Associate,82658.0,15,RENT,7000.0,VENTURE,0.08,16.0,672,Yes,0
35.0,Bachelor,29662.0,11,MORTGAGE,4000.0,DEBTCONSOLIDATION,0.13,7.0,657,No,0
23.0,HighSchool,73093.0,0,MORTGAGE,7200.0,DEBTCONSOLIDATION,0.1,2.0,611,No,0
32.0,HighSchool,45611.0,11,RENT,6000.0,MEDICAL,0.13,8.0,638,Yes,0
22.0,Bachelor,29678.0,0,OWN,5000.0,MEDICAL,0.17,3.0,589,Yes,0
24.0,HighSchool,56200.0,2,MORTGAGE,8500.0,EDUCATION,0.15,3.0,686,Yes,0
22.0,Master,91010.0,1,RENT,10000.0,VENTURE,0.11,3.0,668,Yes,0
31.0,Master,81178.0,10,MORTGAGE,3000.0,DEBTCONSOLIDATION,0.04,9.0,669,Yes,0
35.0,Bachelor,59084.0,9,RENT,10000.0,EDUCATION,0.17,14.0,619,Yes,0
27.0,Associate,50224.0,3,MORTGAGE,23737.0,VENTURE,0.47,6.0,667,No,0
26.0,Bachelor,91345.0,1,RENT,16000.0,HOMEIMPROVEMENT,0.18,4.0,545,Yes,0
30.0,HighSchool,35595.0,8,MORTGAGE,2000.0,EDUCATION,0.06,9.0,551,No,0
28.0,Associate,42925.0,4,MORTGAGE,12000.0,EDUCATION,0.28,8.0,604,Yes,0
23.0,HighSchool,41019.0,1,RENT,1200.0,EDUCATION,0.03,2.0,535,Yes,0
32.0,Associate,79371.0,11,RENT,8400.0,PERSONAL,0.11,9.0,638,Yes,0
25.0,Bachelor,71807.0,1,MORTGAGE,25000.0,EDUCATION,0.35,3.0,591,Yes,0
46.0,Associate,68880.0,24,RENT,12000.0,HOMEIMPROVEMENT,0.17,14.0,681,No,0
29.0,Bachelor,78849.0,8,RENT,16000.0,PERSONAL,0.2,6.0,547,Yes,0
26.0,HighSchool,67074.0,6,MORTGAGE,6338.0,EDUCATION,0.09,4.0,597,No,0
27.0,Associate,90652.0,3,MORTGAGE,3900.0,HOMEIMPROVEMENT,0.04,8.0,589,Yes,0
23.0,Associate,64177.0,0,RENT,14000.0,VENTURE,0.22,4.0,557,No,0
27.0,Master,51325.0,4,RENT,5000.0,MEDICAL,0.1,9.0,663,No,0
23.0,HighSchool,35716.0,3,OWN,2000.0,EDUCATION,0.06,3.0,548,Yes,0
22.0,Bachelor,45852.0,0,MORTGAGE,3600.0,MEDICAL,0.08,2.0,651,Yes,0
35.0,Associate,35995.0,11,MORTGAGE,2500.0,PERSONAL,0.07,12.0,580,Yes,0
27.0,Master,79144.0,6,MORTGAGE,20000.0,HOMEIMPROVEMENT,0.25,4.0,678,No,0
24.0,HighSchool,66936.0,0,OWN,9000.0,VENTURE,0.13,2.0,514,Yes,0
30.0,Associate,60756.0,6,OWN,5000.0,HOMEIMPROVEMENT,0.08,10.0,685,No,0
25.0,Associate,87024.0,2,MORTGAGE,9250.0,EDUCATION,0.11,4.0,668,Yes,0
26.0,Master,61010.0,5,OWN,10000.0,HOMEIMPROVEMENT,0.16,2.0,644,Yes,0
25.0,HighSchool,81161.0,4,RENT,12000.0,EDUCATION,0.15,6.0,684,Yes,0
28.0,Master,60125.0,4,MORTGAGE,4750.0,MEDICAL,0.08,8.0,652,Yes,0
26.0,Associate,101838.0,4,MORTGAGE,9000.0,PERSONAL,0.09,3.0,713,Yes,0
22.0,HighSchool,79956.0,4,MORTGAGE,10000.0,VENTURE,0.13,4.0,572,Yes,0
25.0,Associate,102975.0,0,RENT,20000.0,HOMEIMPROVEMENT,0.19,2.0,663,No,0
30.0,Associate,330961.0,7,MORTGAGE,7000.0,EDUCATION,0.02,10.0,701,Yes,0
28.0,Bachelor,84977.0,3,OWN,3581.0,DEBTCONSOLIDATION,0.04,10.0,650,No,0
25.0,Master,48699.0,3,MORTGAGE,3500.0,DEBTCONSOLIDATION,0.07,3.0,664,Yes,0
34.0,Master,162978.0,13,RENT,20000.0,VENTURE,0.12,5.0,652,Yes,0
26.0,HighSchool,78943.0,6,MORTGAGE,10950.0,HOMEIMPROVEMENT,0.14,2.0,647,No,0
29.0,Bachelor,49949.0,10,RENT,3381.0,MEDICAL,0.07,6.0,662,Yes,0
23.0,HighSchool,65597.0,2,MORTGAGE,7000.0,VENTURE,0.11,3.0,635,Yes,0
27.0,Master,37104.0,5,RENT,4000.0,MEDICAL,0.11,9.0,717,No,0
44.0,HighSchool,144912.0,20,MORTGAGE,4000.0,VENTURE,0.03,14.0,699,Yes,0
26.0,Associate,50272.0,4,RENT,1300.0,MEDICAL,0.03,4.0,629,Yes,0
26.0,Bachelor,166918.0,3,MORTGAGE,7500.0,DEBTCONSOLIDATION,0.04,3.0,648,Yes,0
27.0,HighSchool,64669.0,3,MORTGAGE,2500.0,DEBTCONSOLIDATION,0.04,3.0,646,No,0
45.0,Associate,44269.0,21,RENT,6000.0,EDUCATION,0.14,12.0,616,Yes,0
28.0,Master,94786.0,6,MORTGAGE,13000.0,MEDICAL,0.14,9.0,592,Yes,0
27.0,Bachelor,42834.0,7,OTHER,7000.0,VENTURE,0.16,7.0,651,No,0
34.0,HighSchool,205136.0,14,MORTGAGE,33571.0,PERSONAL,0.16,9.0,663,No,0
30.0,Bachelor,109128.0,6,MORTGAGE,10000.0,EDUCATION,0.09,5.0,635,No,0
22.0,HighSchool,132809.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.15,3.0,691,Yes,0
23.0,Bachelor,60807.0,0,MORTGAGE,17000.0,EDUCATION,0.28,3.0,562,Yes,0
25.0,HighSchool,48402.0,1,RENT,10000.0,MEDICAL,0.21,2.0,537,Yes,0
22.0,Master,41311.0,3,MORTGAGE,3000.0,MEDICAL,0.07,5.0,659,No,0
33.0,Associate,87353.0,10,RENT,12000.0,VENTURE,0.14,5.0,640,Yes,0
22.0,Associate,132944.0,0,RENT,12600.0,DEBTCONSOLIDATION,0.09,2.0,648,No,0
23.0,HighSchool,35401.0,0,MORTGAGE,6000.0,MEDICAL,0.17,2.0,601,Yes,0
26.0,HighSchool,70724.0,7,RENT,5000.0,HOMEIMPROVEMENT,0.07,5.0,539,Yes,0
28.0,Associate,277100.0,6,MORTGAGE,9128.0,DEBTCONSOLIDATION,0.03,5.0,678,No,0
27.0,Master,97315.0,3,RENT,12000.0,EDUCATION,0.12,7.0,664,Yes,0
30.0,Associate,157136.0,8,MORTGAGE,7000.0,VENTURE,0.04,9.0,680,Yes,0
39.0,Associate,36921.0,16,OWN,8000.0,HOMEIMPROVEMENT,0.22,17.0,641,Yes,0
23.0,Bachelor,72706.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,0.1,4.0,612,Yes,0
28.0,Master,31083.0,3,RENT,3000.0,EDUCATION,0.1,8.0,673,Yes,0
22.0,HighSchool,45361.0,0,MORTGAGE,2000.0,VENTURE,0.04,2.0,682,No,0
27.0,Master,72733.0,6,OWN,24250.0,VENTURE,0.33,5.0,648,Yes,0
24.0,HighSchool,48858.0,4,MORTGAGE,5000.0,HOMEIMPROVEMENT,0.1,2.0,632,No,0
22.0,Bachelor,51348.0,2,RENT,7000.0,DEBTCONSOLIDATION,0.14,2.0,584,Yes,0
23.0,Associate,65805.0,0,MORTGAGE,13500.0,MEDICAL,0.21,2.0,550,Yes,0
35.0,Master,47143.0,15,MORTGAGE,5000.0,EDUCATION,0.11,9.0,693,Yes,0
23.0,Associate,90475.0,0,RENT,10000.0,PERSONAL,0.11,4.0,592,Yes,0
30.0,Bachelor,89768.0,7,RENT,5000.0,MEDICAL,0.06,9.0,669,No,0
22.0,Associate,67037.0,2,RENT,2500.0,EDUCATION,0.04,4.0,613,Yes,0
55.0,HighSchool,113672.0,34,MORTGAGE,4000.0,PERSONAL,0.04,26.0,681,No,0
31.0,Associate,24609.0,9,RENT,2500.0,EDUCATION,0.1,10.0,599,No,0
36.0,Master,41736.0,14,RENT,8000.0,PERSONAL,0.19,15.0,644,Yes,0
22.0,Bachelor,73219.0,0,RENT,10000.0,MEDICAL,0.14,2.0,675,Yes,0
25.0,Bachelor,120976.0,2,MORTGAGE,4800.0,HOMEIMPROVEMENT,0.04,3.0,690,No,0
24.0,Bachelor,119457.0,3,MORTGAGE,10000.0,VENTURE,0.08,3.0,571,No,0
29.0,Master,40555.0,6,MORTGAGE,7100.0,VENTURE,0.18,7.0,624,Yes,0
31.0,HighSchool,73214.0,6,RENT,8367.0,VENTURE,0.11,6.0,623,Yes,0
22.0,Associate,69279.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,0.17,4.0,635,Yes,0
50.0,Associate,67201.0,26,RENT,5000.0,DEBTCONSOLIDATION,0.07,14.0,660,Yes,0
23.0,Bachelor,27174.0,0,OWN,9000.0,VENTURE,0.33,3.0,619,Yes,0
22.0,HighSchool,60809.0,0,RENT,8000.0,PERSONAL,0.13,2.0,612,Yes,0
26.0,Associate,181307.0,4,OWN,24000.0,VENTURE,0.13,4.0,629,Yes,0
32.0,Doctorate,65892.0,10,MORTGAGE,5000.0,DEBTCONSOLIDATION,0.08,6.0,616,Yes,0
24.0,Bachelor,78921.0,0,OWN,12000.0,VENTURE,0.15,4.0,510,Yes,0
27.0,Bachelor,46505.0,6,OWN,4000.0,HOMEIMPROVEMENT,0.09,9.0,627,Yes,0
22.0,Bachelor,92016.0,0,RENT,12000.0,EDUCATION,0.13,4.0,715,No,0
26.0,Master,64860.0,3,OWN,16000.0,PERSONAL,0.25,2.0,635,No,0
25.0,HighSchool,61160.0,1,MORTGAGE,6266.0,PERSONAL,0.1,5.0,628,Yes,0
21.0,Bachelor,36870.0,0,RENT,1000.0,EDUCATION,0.03,4.0,648,Yes,0
34.0,Master,234964.0,11,MORTGAGE,6000.0,PERSONAL,0.03,10.0,626,No,0
23.0,Associate,31980.0,0,RENT,3500.0,DEBTCONSOLIDATION,0.11,3.0,644,No,0
26.0,Doctorate,88191.0,1,MORTGAGE,4500.0,MEDICAL,0.05,2.0,650,Yes,0
33.0,Associate,144957.0,11,MORTGAGE,4500.0,MEDICAL,0.03,5.0,704,Yes,0
22.0,Associate,41061.0,0,OWN,5000.0,DEBTCONSOLIDATION,0.12,2.0,677,No,0
27.0,HighSchool,136165.0,3,MORTGAGE,10400.0,HOMEIMPROVEMENT,0.08,6.0,574,Yes,0
23.0,HighSchool,170362.0,2,MORTGAGE,15000.0,VENTURE,0.09,3.0,632,Yes,0
26.0,Master,86137.0,6,RENT,3000.0,MEDICAL,0.03,4.0,592,Yes,0
23.0,HighSchool,30894.0,0,RENT,5583.0,PERSONAL,0.18,4.0,646,Yes,0
25.0,Associate,132975.0,3,MORTGAGE,7000.0,VENTURE,0.05,2.0,658,No,0
30.0,Master,205272.0,5,MORTGAGE,14000.0,VENTURE,0.07,6.0,666,No,0
31.0,Associate,29966.0,7,OWN,6200.0,VENTURE,0.21,10.0,650,Yes,0
26.0,HighSchool,73664.0,3,RENT,2560.0,MEDICAL,0.03,4.0,601,Yes,0
26.0,Bachelor,66953.0,4,RENT,9000.0,VENTURE,0.13,2.0,604,Yes,0
27.0,Associate,57951.0,7,RENT,10000.0,VENTURE,0.17,7.0,582,Yes,0
23.0,Bachelor,108522.0,0,MORTGAGE,16000.0,EDUCATION,0.15,3.0,643,Yes,0
24.0,HighSchool,60540.0,2,MORTGAGE,2500.0,HOMEIMPROVEMENT,0.04,2.0,572,Yes,0
33.0,HighSchool,64831.0,8,MORTGAGE,6000.0,MEDICAL,0.09,5.0,660,No,0
33.0,Bachelor,55667.0,12,MORTGAGE,15000.0,VENTURE,0.27,7.0,569,Yes,0
22.0,HighSchool,193337.0,0,MORTGAGE,35000.0,MEDICAL,0.18,4.0,602,Yes,0
23.0,Associate,73116.0,5,MORTGAGE,22000.0,MEDICAL,0.3,3.0,434,Yes,0
26.0,Associate,97169.0,4,RENT,10000.0,PERSONAL,0.1,4.0,588,Yes,0
23.0,Bachelor,78849.0,2,RENT,15000.0,VENTURE,0.19,3.0,664,Yes,0
31.0,Bachelor,44357.0,9,MORTGAGE,1600.0,EDUCATION,0.04,7.0,636,No,0
31.0,Master,61213.0,9,RENT,6000.0,DEBTCONSOLIDATION,0.1,5.0,667,Yes,0
32.0,HighSchool,97126.0,9,MORTGAGE,12000.0,VENTURE,0.12,8.0,649,No,0
25.0,Bachelor,139073.0,3,RENT,9000.0,HOMEIMPROVEMENT,0.06,3.0,670,No,0
31.0,Bachelor,121031.0,8,MORTGAGE,19000.0,PERSONAL,0.16,9.0,666,No,0
24.0,HighSchool,66807.0,0,MORTGAGE,15000.0,PERSONAL,0.22,3.0,601,Yes,0
24.0,HighSchool,43117.0,1,MORTGAGE,2000.0,VENTURE,0.05,2.0,638,Yes,0
38.0,Master,52491.0,16,OWN,10000.0,VENTURE,0.19,12.0,663,No,0
22.0,Associate,39855.0,0,MORTGAGE,5500.0,DEBTCONSOLIDATION,0.14,2.0,648,No,0
27.0,Bachelor,66755.0,6,RENT,8000.0,VENTURE,0.12,6.0,666,Yes,0
24.0,HighSchool,146004.0,0,MORTGAGE,20000.0,VENTURE,0.14,4.0,566,Yes,0
23.0,HighSchool,90681.0,0,RENT,2000.0,VENTURE,0.02,3.0,673,Yes,0
21.0,HighSchool,45838.0,0,OWN,6000.0,VENTURE,0.13,3.0,579,Yes,0
23.0,Associate,70829.0,2,MORTGAGE,13000.0,PERSONAL,0.18,3.0,596,Yes,0
62.0,Master,21156.0,40,RENT,2500.0,VENTURE,0.12,24.0,704,No,0
29.0,HighSchool,96643.0,0,MORTGAGE,5000.0,PERSONAL,0.05,9.0,536,Yes,0
24.0,Associate,114911.0,1,RENT,6500.0,PERSONAL,0.06,2.0,578,Yes,0
25.0,Associate,44392.0,5,OWN,11200.0,MEDICAL,0.25,2.0,648,Yes,0
26.0,Associate,81479.0,1,RENT,2000.0,EDUCATION,0.02,4.0,648,Yes,0
34.0,Master,70335.0,11,RENT,9375.0,EDUCATION,0.13,14.0,724,Yes,0
24.0,Bachelor,104725.0,0,MORTGAGE,12200.0,DEBTCONSOLIDATION,0.12,2.0,665,No,0
31.0,Associate,107464.0,3,RENT,1409.0,EDUCATION,0.01,10.0,601,Yes,0
30.0,Associate,76237.0,11,MORTGAGE,3200.0,PERSONAL,0.04,8.0,669,Yes,0
36.0,Master,41155.0,14,OWN,15000.0,VENTURE,0.36,16.0,704,No,0
31.0,Bachelor,173907.0,8,MORTGAGE,7785.0,MEDICAL,0.04,11.0,602,Yes,0
25.0,Bachelor,62994.0,3,RENT,3625.0,HOMEIMPROVEMENT,0.06,3.0,580,No,0
30.0,Master,54359.0,4,MORTGAGE,6500.0,DEBTCONSOLIDATION,0.12,6.0,634,No,0
23.0,HighSchool,97293.0,2,RENT,1358.0,EDUCATION,0.01,3.0,640,Yes,0
25.0,HighSchool,29491.0,1,RENT,7000.0,MEDICAL,0.24,2.0,575,Yes,0
22.0,HighSchool,165683.0,1,MORTGAGE,10000.0,VENTURE,0.06,2.0,570,Yes,0
26.0,Bachelor,90665.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,0.09,4.0,664,Yes,0
23.0,Bachelor,48984.0,0,RENT,2800.0,DEBTCONSOLIDATION,0.06,4.0,703,No,0
26.0,Bachelor,70502.0,3,MORTGAGE,3000.0,MEDICAL,0.04,2.0,655,Yes,0
29.0,Associate,217315.0,6,MORTGAGE,20000.0,MEDICAL,0.09,10.0,703,Yes,0
28.0,Master,129079.0,4,MORTGAGE,13125.0,EDUCATION,0.1,7.0,541,Yes,0
31.0,Bachelor,49172.0,9,OWN,15000.0,MEDICAL,0.31,10.0,637,No,0
40.0,Associate,44041.0,17,RENT,3275.0,MEDICAL,0.07,11.0,663,Yes,0
26.0,Master,93102.0,4,RENT,7200.0,DEBTCONSOLIDATION,0.08,4.0,690,No,0
30.0,Bachelor,138975.0,5,MORTGAGE,8000.0,VENTURE,0.06,6.0,653,No,0
28.0,HighSchool,101911.0,9,RENT,15000.0,HOMEIMPROVEMENT,0.15,9.0,628,No,0
28.0,Master,58635.0,7,RENT,2650.0,VENTURE,0.05,6.0,675,No,0
35.0,Associate,108966.0,14,RENT,11000.0,PERSONAL,0.1,10.0,648,No,0
47.0,HighSchool,78901.0,26,RENT,3100.0,MEDICAL,0.04,16.0,573,Yes,0
25.0,Bachelor,113116.0,3,MORTGAGE,14000.0,HOMEIMPROVEMENT,0.12,4.0,681,Yes,0
27.0,HighSchool,132641.0,5,MORTGAGE,2500.0,PERSONAL,0.02,6.0,586,Yes,0
29.0,HighSchool,51335.0,8,RENT,2000.0,DEBTCONSOLIDATION,0.04,7.0,613,Yes,0
23.0,Associate,61958.0,4,MORTGAGE,4000.0,DEBTCONSOLIDATION,0.06,2.0,543,Yes,0
23.0,Master,36847.0,0,RENT,1200.0,EDUCATION,0.03,3.0,571,Yes,0
31.0,Master,57555.0,5,RENT,10000.0,EDUCATION,0.17,8.0,613,Yes,0
24.0,HighSchool,70729.0,2,RENT,15000.0,MEDICAL,0.21,4.0,651,Yes,0
22.0,Bachelor,97042.0,1,RENT,8000.0,VENTURE,0.08,3.0,512,No,0
30.0,Associate,76531.0,11,RENT,6000.0,HOMEIMPROVEMENT,0.08,7.0,677,Yes,0
24.0,Bachelor,46275.0,1,RENT,5600.0,DEBTCONSOLIDATION,0.12,4.0,703,Yes,0
33.0,HighSchool,216923.0,12,MORTGAGE,6906.0,HOMEIMPROVEMENT,0.03,7.0,647,Yes,0
26.0,Associate,40177.0,5,RENT,5000.0,MEDICAL,0.12,4.0,665,No,0
22.0,HighSchool,73002.0,0,MORTGAGE,7500.0,EDUCATION,0.1,2.0,629,Yes,0
27.0,Bachelor,61570.0,6,MORTGAGE,5000.0,EDUCATION,0.08,5.0,612,Yes,0
23.0,HighSchool,44353.0,2,RENT,5000.0,MEDICAL,0.11,3.0,651,Yes,0
38.0,Associate,67120.0,15,MORTGAGE,6000.0,PERSONAL,0.09,14.0,664,Yes,0
28.0,Bachelor,125622.0,4,RENT,24000.0,EDUCATION,0.19,5.0,694,Yes,0
30.0,HighSchool,56150.0,7,RENT,2000.0,MEDICAL,0.04,8.0,639,Yes,0
36.0,Bachelor,63397.0,13,MORTGAGE,8000.0,HOMEIMPROVEMENT,0.13,14.0,683,Yes,0
25.0,HighSchool,74201.0,5,RENT,6000.0,EDUCATION,0.08,4.0,646,Yes,0
30.0,Bachelor,46363.0,6,RENT,6000.0,DEBTCONSOLIDATION,0.13,10.0,547,Yes,0
25.0,Bachelor,131772.0,4,MORTGAGE,16000.0,DEBTCONSOLIDATION,0.12,2.0,679,Yes,0
28.0,Bachelor,103081.0,8,MORTGAGE,20000.0,MEDICAL,0.19,9.0,638,No,0
28.0,HighSchool,60987.0,4,MORTGAGE,10000.0,PERSONAL,0.16,5.0,559,No,0
27.0,Associate,60966.0,3,RENT,8481.0,VENTURE,0.14,6.0,647,Yes,0
29.0,Master,66829.0,8,RENT,4200.0,PERSONAL,0.06,10.0,679,Yes,0
22.0,Bachelor,84893.0,0,OWN,8000.0,MEDICAL,0.09,4.0,587,Yes,0
25.0,Bachelor,193127.0,3,MORTGAGE,15016.0,PERSONAL,0.08,4.0,640,Yes,0
25.0,Associate,129629.0,4,RENT,10000.0,VENTURE,0.08,3.0,541,Yes,0
23.0,Master,42983.0,1,MORTGAGE,3825.0,VENTURE,0.09,4.0,584,Yes,0
24.0,Associate,42626.0,5,MORTGAGE,8575.0,MEDICAL,0.2,4.0,628,Yes,0
35.0,Associate,108914.0,9,RENT,7000.0,PERSONAL,0.06,9.0,654,No,0
26.0,HighSchool,43921.0,3,MORTGAGE,5175.0,PERSONAL,0.12,4.0,634,No,0
29.0,Bachelor,109424.0,5,MORTGAGE,5000.0,VENTURE,0.05,5.0,569,Yes,0
22.0,Master,88410.0,0,MORTGAGE,7000.0,EDUCATION,0.08,2.0,650,No,0
24.0,Bachelor,43693.0,0,RENT,8000.0,VENTURE,0.18,2.0,534,Yes,0
25.0,HighSchool,108849.0,2,MORTGAGE,15000.0,DEBTCONSOLIDATION,0.14,2.0,644,Yes,0
35.0,HighSchool,27827.0,8,OWN,3775.0,PERSONAL,0.14,6.0,568,Yes,0
33.0,Bachelor,151907.0,6,MORTGAGE,9500.0,HOMEIMPROVEMENT,0.06,7.0,667,No,0
24.0,HighSchool,31006.0,0,MORTGAGE,6477.0,MEDICAL,0.21,4.0,592,Yes,0
37.0,Associate,124630.0,16,RENT,18550.0,DEBTCONSOLIDATION,0.15,12.0,682,No,0
21.0,HighSchool,78958.0,0,MORTGAGE,2200.0,DEBTCONSOLIDATION,0.03,3.0,646,Yes,0
34.0,Bachelor,42811.0,10,RENT,8000.0,DEBTCONSOLIDATION,0.19,10.0,552,Yes,0
23.0,HighSchool,60783.0,1,MORTGAGE,9000.0,PERSONAL,0.15,2.0,635,Yes,0
24.0,HighSchool,110607.0,1,MORTGAGE,1000.0,HOMEIMPROVEMENT,0.01,3.0,642,Yes,0
26.0,Bachelor,42818.0,4,RENT,2500.0,DEBTCONSOLIDATION,0.06,2.0,648,No,0
25.0,Bachelor,40495.0,1,RENT,3000.0,VENTURE,0.07,2.0,643,Yes,0
24.0,Associate,29542.0,1,MORTGAGE,7000.0,HOMEIMPROVEMENT,0.24,4.0,628,No,0
23.0,Bachelor,104203.0,0,RENT,13000.0,EDUCATION,0.12,3.0,678,Yes,0
28.0,Doctorate,43937.0,5,MORTGAGE,1925.0,MEDICAL,0.04,8.0,657,Yes,0
29.0,Associate,87098.0,7,RENT,6000.0,VENTURE,0.07,5.0,692,No,0
32.0,Master,34438.0,9,MORTGAGE,7500.0,HOMEIMPROVEMENT,0.22,6.0,720,Yes,0
